id,text,modText,tokens,sentiment
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @pnjaban: I called a fellow RNC member about my campaign for Chairwoman; she supports status quo &amp; I shared concerns I'd heard from larg…,call fellow member campaign chairwoman support statu share concern heard larg,"['call', 'fellow', 'member', 'campaign', 'chairwoman', 'support', 'statu', 'share', 'concern', 'heard', 'larg']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @exjon: We warned these bastards repeatedly that this was happening. That it would get far worse. They did it anyway.,warn bastard repeatedli happen would wors anyway,"['warn', 'bastard', 'repeatedli', 'happen', 'would', 'wors', 'anyway']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,Some of us predicted just this a decade ago. I wrote this in March 2013: https://t.co/vOVjB4b7o5,predict decad wrote march,"['predict', 'decad', 'wrote', 'march']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @NoahCRothman: Given its dubious constitutionality, its foreign provenance, its incentives toward syndication, and its likely inability…",given dubiou constitution foreign proven incent toward syndic like inabl,"['given', 'dubiou', 'constitution', 'foreign', 'proven', 'incent', 'toward', 'syndic', 'like', 'inabl']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @sarafischer: NEW: @BuzzFeed cutting roughly 12% its workforce (~180 employees), it said in a regulatory filing today.
- It last announc…",cut roughli workforc employe said regulatori file today last announc,"['cut', 'roughli', 'workforc', 'employe', 'said', 'regulatori', 'file', 'today', 'last', 'announc']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"Once the rubric of ""anti-discrimination"" doesn't end at government or at immutable characteristics, ""anti-discrimination law"" eats everything, up to and including originally understood First Amendment freedoms. For more, see here: https://t.co/YuEIwFy07p",rubric anti discrimin govern immut characterist anti discrimin eat everyth includ origin understood first amend freedom,"['rubric', 'anti', 'discrimin', 'govern', 'immut', 'characterist', 'anti', 'discrimin', 'eat', 'everyth', 'includ', 'origin', 'understood', 'first', 'amend', 'freedom']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"The twin argument currently runs this way:
1. Government has the power to compel individuals ""not to discriminate"";
2. ""Discrimination"" isn't relegated to disparate treatment based on immutable characteristics like race, but now includes behaviors like same-sex weddings.",twin argument current run govern power compel individu discrimin discrimin releg dispar treatment base immut characterist like race includ behavior like wed,"['twin', 'argument', 'current', 'run', 'govern', 'power', 'compel', 'individu', 'discrimin', 'discrimin', 'releg', 'dispar', 'treatment', 'base', 'immut', 'characterist', 'like', 'race', 'includ', 'behavior', 'like', 'wed']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,This is why you have legal counsel for the ACLU arguing that web designers must be forced by the government to make websites for same-sex marriages. Civil liberties have been rendered absolutely meaningless in the new world.,legal counsel aclu argu design must forc govern make websit marriag civil liberti render absolut meaningless world,"['legal', 'counsel', 'aclu', 'argu', 'design', 'must', 'forc', 'govern', 'make', 'websit', 'marriag', 'civil', 'liberti', 'render', 'absolut', 'meaningless', 'world']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"The new system means the government can end your freedoms of speech, association and religion by adding behavioral characteristics to the protected classes of anti-discrimination law. There are no logical limits to the extent of this control.",system mean govern freedom speech associ religion ad behavior characterist protect class anti discrimin no logic limit extent control,"['system', 'mean', 'govern', 'freedom', 'speech', 'associ', 'religion', 'ad', 'behavior', 'characterist', 'protect', 'class', 'anti', 'discrimin', 'no', 'logic', 'limit', 'extent', 'control']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"The secular Left's obliteration of the distinction between governmental and private spheres, as well as their vitiation of the distinction between immutable characteristics and behavior, means tyranny. It turns citizens into subjects.",secular left obliter distinct government privat sphere well vitiat distinct immut characterist behavior mean tyranni turn citizen subject,"['secular', 'left', 'obliter', 'distinct', 'government', 'privat', 'sphere', 'well', 'vitiat', 'distinct', 'immut', 'characterist', 'behavior', 'mean', 'tyranni', 'turn', 'citizen', 'subject']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @TheBabylonBee: Harry And Meghan Announce Netflix Special About How Much They Want Privacy https://t.co/frGL5Hq0G6,harri meghan announc netflix special much want privaci,"['harri', 'meghan', 'announc', 'netflix', 'special', 'much', 'want', 'privaci']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @HouseGOP: There were 73,000 known ‘gotaways’ at our southern border in November. 

That is higher than any other time in history. 

Bor…",known gotaway southern border novemb higher time histori,"['known', 'gotaway', 'southern', 'border', 'novemb', 'higher', 'time', 'histori']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @michaelshermer: “The worst offence of this kind which can be committed by a polemic, is to stigmatize those who hold the contrary opini…",worst offenc kind commit polem stigmat hold contrari opini,"['worst', 'offenc', 'kind', 'commit', 'polem', 'stigmat', 'hold', 'contrari', 'opini']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @anneapplebaum: Everyone solemnly declaring that Ukraine must become ""neutral"" should remember that Ukraine was neutral, it did disarm,…",everyon solemnli declar ukrain must becom neutral rememb ukrain neutral disarm,"['everyon', 'solemnli', 'declar', 'ukrain', 'must', 'becom', 'neutral', 'rememb', 'ukrain', 'neutral', 'disarm']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @moyix: It took a while, but we finally developed the technology to remove both students and professors from the university system, leav…",took final develop technolog remov student professor univers system leav,"['took', 'final', 'develop', 'technolog', 'remov', 'student', 'professor', 'univers', 'system', 'leav']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @realDailyWire: Democrat House Whip says her children have nightmares about climate change

@benshapiro: ""If...your kids are waking up i…",democrat hous whip say children nightmar climat chang kid wake,"['democrat', 'hous', 'whip', 'say', 'children', 'nightmar', 'climat', 'chang', 'kid', 'wake']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @FinancialTimes: Chris Miller, associate professor at Tufts University, has won the FT Business Book of the Year Award for his timely an…",chri miller associ professor tuft univers busi book year award time,"['chri', 'miller', 'associ', 'professor', 'tuft', 'univers', 'busi', 'book', 'year', 'award', 'time']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @lukerosiak: Loudoun's schools had a “stunning lack” of transparency around the bathroom rape &amp; “intentional amnesia” when testifying ab…,loudoun school stun lack transpar around bathroom rape intent amnesia testifi,"['loudoun', 'school', 'stun', 'lack', 'transpar', 'around', 'bathroom', 'rape', 'intent', 'amnesia', 'testifi']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @jflier: Wow. New paper makes strong case that COVID booster mandates in young adults (as in many US universities), caused net harm, and…",paper make strong case covid booster mandat young adult mani univers caus harm,"['paper', 'make', 'strong', 'case', 'covid', 'booster', 'mandat', 'young', 'adult', 'mani', 'univers', 'caus', 'harm']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @SethAMandel: ""No one ever pilloried the Rev. Martin Luther King Jr. for showing up too much.""
--A line from, I kid you not, Variety's r…",no ever pillori martin luther king show much line varieti,"['no', 'ever', 'pillori', 'martin', 'luther', 'king', 'show', 'much', 'line', 'varieti']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @noatishby: There is much more to what’s been happening with #antisemitism, than just a man who’s having a full on, public, mental episo…",much happen #antisemit full public mental episo,"['much', 'happen', '#', 'antisemit', 'full', 'public', 'mental', 'episo']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"Former Twitter moderators like Yoel Roth admitted they were censoring opinions simply because they personally disagreed with them. It's ridiculous.

I'm glad Elon has driven out all of these whiners. https://t.co/MAP4Ic0uxJ",former twitter moder like yoel roth admit censor opinion simpli person disagre ridicul glad elon driven whiner,"['former', 'twitter', 'moder', 'like', 'yoel', 'roth', 'admit', 'censor', 'opinion', 'simpli', 'person', 'disagre', 'ridicul', 'glad', 'elon', 'driven', 'whiner']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @BillFOXLA: When I sat down with @GOPLeader in D.C., he told me if he is Speaker of Republican controlled House, he would not accept ANY…",told speaker republican control hous would accept,"['told', 'speaker', 'republican', 'control', 'hous', 'would', 'accept']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @Neoavatara: Kagan has no interest in allowing free expression. None. Everything in her world view is about govt/societal approval of su…,kagan no interest allow free express none everyth world view govt societ approv,"['kagan', 'no', 'interest', 'allow', 'free', 'express', 'none', 'everyth', 'world', 'view', 'govt', 'societ', 'approv']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @ElishaKrauss: One of my fav things is being in a green room with lefties shit talking conservatives and not realizing that I am one unt…,thing green room lefti shit talk conserv realiz,"['thing', 'green', 'room', 'lefti', 'shit', 'talk', 'conserv', 'realiz']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @ishapiro: 1. Nobody’s mind was changed by this morning’s #303Creative argument, or at least no justice’s. This case will be decided 6-3…",nobodi mind chang morn creativ argument least no justic case decid,"['nobodi', 'mind', 'chang', 'morn', 'creativ', 'argument', 'least', 'no', 'justic', 'case', 'decid']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @wesyang: @jasonintrator @nytimes Do you think a 12-year old should be given a prescription for an off-label cancer drug that will put h…,think year given prescript label cancer drug,"['think', 'year', 'given', 'prescript', 'label', 'cancer', 'drug']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @mkhammer: SBF is in the club and Musk is not anymore, plus he’s messing with the clubhouse. Me on a tale of two billionaires: https://t…",club musk anymor plu mess clubhous tale billionair,"['club', 'musk', 'anymor', 'plu', 'mess', 'clubhous', 'tale', 'billionair']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @CurtisHouck: As @EWErickson has long said, you will be made to care. https://t.co/4asByEpecx",long said made care,"['long', 'said', 'made', 'care']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"This is strategic ineptitude on an extraordinary scale. Love Trump as much as you want, but calling to suspend the Constitution while your opponents are being exposed as collusive political hacks is political malpractice.",strateg ineptitud extraordinari scale love trump much want call suspend constitut oppon expos collus polit hack polit malpractic,"['strateg', 'ineptitud', 'extraordinari', 'scale', 'love', 'trump', 'much', 'want', 'call', 'suspend', 'constitut', 'oppon', 'expos', 'collus', 'polit', 'hack', 'polit', 'malpractic']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"So instead of Americans being sympathetic to Trump’s claims of being jobbed, Americans received a firehose of rhetoric about how Trump is a threat to democracy – precisely the case Twitter’s censorship czars were making when they wrongly banned him!",instead american sympathet trump claim job american receiv firehos rhetor trump threat democraci precis case twitter censorship czar make wrongli ban,"['instead', 'american', 'sympathet', 'trump', 'claim', 'job', 'american', 'receiv', 'firehos', 'rhetor', 'trump', 'threat', 'democraci', 'precis', 'case', 'twitter', 'censorship', 'czar', 'make', 'wrongli', 'ban']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,It allowed the Democrats and the media to avoid the #TwitterFiles story entirely by redirecting to Trump’s spoken authoritarianism. The Sunday shows were entirely Democrat-media activists smacking around Republicans about Trump’s comments.,allow democrat media avoid #twitterfil stori entir redirect trump spoken authoritarian sunday show entir democrat media activist smack around republican trump comment,"['allow', 'democrat', 'media', 'avoid', '#', 'twitterfil', 'stori', 'entir', 'redirect', 'trump', 'spoken', 'authoritarian', 'sunday', 'show', 'entir', 'democrat', 'media', 'activist', 'smack', 'around', 'republican', 'trump', 'comment']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,But Trump’s next move – calling for a suspension of the Constitution – is a perfect example of jumping on a rake with both feet.,trump next move call suspens constitut perfect exampl jump rake feet,"['trump', 'next', 'move', 'call', 'suspens', 'constitut', 'perfect', 'exampl', 'jump', 'rake', 'feet']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,So you can see why President Trump is pissed. He should be. The election was undoubtedly affected by suppression of a story damaging to his opponent.,presid trump piss elect undoubtedli affect suppress stori damag oppon,"['presid', 'trump', 'piss', 'elect', 'undoubtedli', 'affect', 'suppress', 'stori', 'damag', 'oppon']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"The FBI’s involvement is more subtle: by putting out broad statements about “Russian disinformation” (as Zuckerberg said) and relying on the hangover from the 2016 browbeating Big Tech received at the hands of Democrats, the FBI achieved its goal of suppressing the Biden story.",involv subtl put broad statement russian disinform zuckerberg said reli hangov browbeat tech receiv hand democrat achiev goal suppress biden stori,"['involv', 'subtl', 'put', 'broad', 'statement', 'russian', 'disinform', 'zuckerberg', 'said', 'reli', 'hangov', 'browbeat', 'tech', 'receiv', 'hand', 'democrat', 'achiev', 'goal', 'suppress', 'biden', 'stori']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,Roth said this week that he shut down the Babylon Bee because it was “dangerous.” He said that Trump was banned because of “trauma” experienced by the Twitter staff due to Trump’s followers. This is pathetic and censorious stuff.,roth said week shut babylon danger said trump ban trauma experienc twitter staff trump follow pathet censori stuff,"['roth', 'said', 'week', 'shut', 'babylon', 'danger', 'said', 'trump', 'ban', 'trauma', 'experienc', 'twitter', 'staff', 'trump', 'follow', 'pathet', 'censori', 'stuff']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"They had no basis for that shutdown, as we know – it wasn’t “Russian disinformation.” But as Yoel Roth’s comments suggest this week, Twitter’s Trust And Safety Board wasn’t about Trust or Safety, but about feelings.",no basi shutdown know russian disinform yoel roth comment suggest week twitter trust safeti board trust safeti feel,"['no', 'basi', 'shutdown', 'know', 'russian', 'disinform', 'yoel', 'roth', 'comment', 'suggest', 'week', 'twitter', 'trust', 'safeti', 'board', 'trust', 'safeti', 'feel']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,The #TwitterFiles are extremely important because they confirm what we always suspected: that Twitter’s middle management worked hand-in-glove with Democrats to shut down the Hunter Biden story in advance of the 2020 election.,#twitterfil extrem import confirm alway suspect twitter middl manag work hand glove democrat shut hunter biden stori advanc elect,"['#', 'twitterfil', 'extrem', 'import', 'confirm', 'alway', 'suspect', 'twitter', 'middl', 'manag', 'work', 'hand', 'glove', 'democrat', 'shut', 'hunter', 'biden', 'stori', 'advanc', 'elect']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @karol: Does anyone remember an investigation about how most of the targeting of Jewish writers in 2016 was astroturf? I remember @bensh…,anyon rememb investig target jewish writer astroturf rememb,"['anyon', 'rememb', 'investig', 'target', 'jewish', 'writer', 'astroturf', 'rememb']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @wil_da_beast630: It really is remarkable how many people just got and went with the same talking points.,realli remark mani peopl went talk point,"['realli', 'remark', 'mani', 'peopl', 'went', 'talk', 'point']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @AstorAaron: The true father of modern mass democracy is Martin Van Buren. It was he, son of a tavern keeper who knew how to mix - and n…",true father modern mass democraci martin buren tavern keeper knew,"['true', 'father', 'modern', 'mass', 'democraci', 'martin', 'buren', 'tavern', 'keeper', 'knew']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @AmyPeikoff: “The pen is mightier than the sword.” —English author Edward Bulwer-Lytton in 1839

“More to review from the Biden team.” —…",mightier sword english author edward bulwer lytton review biden team,"['mightier', 'sword', 'english', 'author', 'edward', 'bulwer', 'lytton', 'review', 'biden', 'team']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @elonmusk: @ClayTravis @Twitter @nytimes That is because The New York Times has become, for all intents and purposes, an unregistered lo…",york time becom intent purpos unregist,"['york', 'time', 'becom', 'intent', 'purpos', 'unregist']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @adamcarolla: Apologies to @benshapiro listeners for our site crash, we are up &amp; running now &amp; can support the discount offer for @realD…",apolog listen site crash run support discount offer,"['apolog', 'listen', 'site', 'crash', 'run', 'support', 'discount', 'offer']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @varadmehta: ""Among split-ticket voters, DeSantis’ net favorability rating is +7, Biden’s is -21, and Trump’s is -36.""

""Additionally, 6…",among split ticket voter desanti favor rate biden trump addit,"['among', 'split', 'ticket', 'voter', 'desanti', 'favor', 'rate', 'biden', 'trump', 'addit']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @JoshKraushaar: ""FTX’s collapse was a crime, not an accident. Sam Bankman-Fried is a con man and fraudster of historic proportions.”
htt…",collaps crime accid bankman fri fraudster histor proport,"['collaps', 'crime', 'accid', 'bankman', 'fri', 'fraudster', 'histor', 'proport']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @McCormickProf: The brilliant legal philosopher Sherif Girgis re-posts his argument from the Masterpiece Cakeshop case in anticipation o…,brilliant legal philosoph sherif girgi post argument masterpiec cakeshop case anticip,"['brilliant', 'legal', 'philosoph', 'sherif', 'girgi', 'post', 'argument', 'masterpiec', 'cakeshop', 'case', 'anticip']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @michaelshermer: Superb example of science at work: the long-accepted theory that conservatives see the world as more dangerous than lib…,superb exampl scienc work long accept theori conserv world danger,"['superb', 'exampl', 'scienc', 'work', 'long', 'accept', 'theori', 'conserv', 'world', 'danger']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @MichaelWarbur17: In 2006 a high school English teacher asked students to write to a famous author &amp; ask for advice.

Kurt Vonnegut was…",high school english teacher ask student write famou author advic kurt vonnegut,"['high', 'school', 'english', 'teacher', 'ask', 'student', 'write', 'famou', 'author', 'advic', 'kurt', 'vonnegut']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @Michele_Tafoya: #Freedom #SchoolChoice https://t.co/2h0WWeg8Gf,#freedom #schoolchoic,"['#', 'freedom', '#', 'schoolchoic']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @larryelder: Part 2

Well, this is one way to reverse California’s population loss.

“Newsom's reparations committee will recommend hand…",part well revers california popul loss newsom repar committe recommend hand,"['part', 'well', 'revers', 'california', 'popul', 'loss', 'newsom', 'repar', 'committe', 'recommend', 'hand']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @baseballcrank: This is why this race still matters.,race still matter,"['race', 'still', 'matter']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @EdMorrissey: @benshapiro Yep, it's both, and it's a disgrace that his family/friends/staff haven't done something about the latter.

ht…",disgrac famili friend staff done someth latter,"['disgrac', 'famili', 'friend', 'staff', 'done', 'someth', 'latter']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @jordanbpeterson: What can possibly be said that isn't said in this headline?  https://t.co/fUNhDbjaRt,possibl said said headlin,"['possibl', 'said', 'said', 'headlin']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"1. Ye is a Jew-hater of extraordinarily high order;
2. Ye is suffering a mental breakdown.
These things are not mutually exclusive.",hater extraordinarili high order suffer mental breakdown thing mutual exclus,"['hater', 'extraordinarili', 'high', 'order', 'suffer', 'mental', 'breakdown', 'thing', 'mutual', 'exclus']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @NAChristakis: Huge walls made wholly of human skulls.,huge wall made wholli human skull,"['huge', 'wall', 'made', 'wholli', 'human', 'skull']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @lachlan: Pretty wild story on a multi-state network of fake conservative social media pages that popped up late in the cycle to hit Rep…,pretti wild stori multi state network fake conserv social media page pop late cycl,"['pretti', 'wild', 'stori', 'multi', 'state', 'network', 'fake', 'conserv', 'social', 'media', 'page', 'pop', 'late', 'cycl']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @DaveStephens11: "". . citing left-leaning sources like Vox, The New Yorker, The Guardian and The Boston Globe as reliable, while citing…",cite left lean sourc like yorker guardian boston globe reliabl cite,"['cite', 'left', 'lean', 'sourc', 'like', 'yorker', 'guardian', 'boston', 'globe', 'reliabl', 'cite']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @MartyMakary: New JAMA Study: Long-Haul 3 mo. after Covid not very different than after other respiratory infections. In fact, ""improvem…",jama studi long haul covid differ respiratori infect fact improvem,"['jama', 'studi', 'long', 'haul', 'covid', 'differ', 'respiratori', 'infect', 'fact', 'improvem']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @Kredo0: .@SenTedCruz tells me: ""The Biden administration is filled with partisans who hate Israel and Benjamin Netanyahu."" https://t.co…",tell biden administr fill partisan hate israel benjamin netanyahu,"['tell', 'biden', 'administr', 'fill', 'partisan', 'hate', 'israel', 'benjamin', 'netanyahu']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @MattWalshBlog: If I was an optimistic man I would at least hope that Kanye West's mental breakdown and self-immolation would persuade c…,optimist would least hope kany west mental breakdown self immol would persuad,"['optimist', 'would', 'least', 'hope', 'kany', 'west', 'mental', 'breakdown', 'self', 'immol', 'would', 'persuad']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @LayahHeilpern: Trans women aren't women and its actually deeply offensive to biological women to pretend otherwise.

Also calling biolo…",tran women women actual deepli offens biolog women pretend otherwis also call biolo,"['tran', 'women', 'women', 'actual', 'deepli', 'offens', 'biolog', 'women', 'pretend', 'otherwis', 'also', 'call', 'biolo']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @MattsBanjo: Well deserved. https://t.co/6c7oO5MDab,well deserv,"['well', 'deserv']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,Pardon my French,pardon french,"['pardon', 'french']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,They are doubling down in support of child sexual abuse. That’s how this should be understood and these sick pieces of shit should be held accountable. https://t.co/2W2QL0LUoM,doubl support child sexual abus understood sick piec shit held account,"['doubl', 'support', 'child', 'sexual', 'abus', 'understood', 'sick', 'piec', 'shit', 'held', 'account']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @libsoftiktok: BREAKING: Fracis W. Parker School in Chicago, IL - where the Dean of Students Joseph Bruno was caught on video talking ab…",break fraci parker school chicago dean student joseph bruno caught video talk,"['break', 'fraci', 'parker', 'school', 'chicago', 'dean', 'student', 'joseph', 'bruno', 'caught', 'video', 'talk']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,@geekusa57 Good point. I amend my statement.,good point amend statement,"['good', 'point', 'amend', 'statement']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"This monster should be pulled out of his home by armed police in the middle of the night and frog marched into a jail cell. 

Instead we reserve that treatment for pro-life activists. https://t.co/Rv018NfGBr",monster pull home arm polic middl night frog march jail cell instead reserv treatment life activist,"['monster', 'pull', 'home', 'arm', 'polic', 'middl', 'night', 'frog', 'march', 'jail', 'cell', 'instead', 'reserv', 'treatment', 'life', 'activist']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,@maxostermyer I’ll have to watch Out Of The Furnace again. Saw it once and it fell totally flat for me. Wanted to like it.,watch furnac fell total flat want like,"['watch', 'furnac', 'fell', 'total', 'flat', 'want', 'like']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"What’s a movie that you didn’t love the first time you saw it but has slowly creeped into your top five over the years? 

For me it’s No Country For Old Men. Hated the ending in particular. Now it’s one of my favorite endings to any film, and one of my favorite films of all time.",movi love first time slowli creep five year no countri hate end particular favorit end film favorit film time,"['movi', 'love', 'first', 'time', 'slowli', 'creep', 'five', 'year', 'no', 'countri', 'hate', 'end', 'particular', 'favorit', 'end', 'film', 'favorit', 'film', 'time']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"Why Western Civilization Is Giving Up On Itself | Ep. 1076

https://t.co/ncPqrmsGp2",western civil give,"['western', 'civil', 'give']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @libsoftiktok: Periodic reminder that the concept of “gender identity” was made up by a pedophile psychopath who experimented with his i…,period remind concept gender ident made pedophil psychopath experi,"['period', 'remind', 'concept', 'gender', 'ident', 'made', 'pedophil', 'psychopath', 'experi']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @realDailyWire: Pro-choice activist tries to convince @michaeljknowles to say ""pregnant people"" instead of ""mothers""

Michael: ""I prefer…",choic activist tri convinc pregnant peopl instead mother michael prefer,"['choic', 'activist', 'tri', 'convinc', 'pregnant', 'peopl', 'instead', 'mother', 'michael', 'prefer']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @libsoftiktok: .@American_Girl is encouraging toddlers to become transgender https://t.co/DyQcqj5f6f,encourag toddler becom transgend,"['encourag', 'toddler', 'becom', 'transgend']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @KurtSchlichter: Nothing on @GOPChairwoman’s TL about her fifth humiliating loss in a row.

@GOP, time to get serious and retire Ronna.…",noth fifth humili loss time seriou retir ronna,"['noth', 'fifth', 'humili', 'loss', 'time', 'seriou', 'retir', 'ronna']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @JesseKellyDC: One thing people don’t think about enough is how brutal combat can be on the mind. We don’t like to talk about it, but go…",thing peopl think enough brutal combat mind like talk,"['thing', 'peopl', 'think', 'enough', 'brutal', 'combat', 'mind', 'like', 'talk']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @robbystarbuck: Good morning everyone. While all of our enemies strengthen their military might, ours is normalizing puppy sex kink, men…",good morn everyon enemi strengthen militari might normal puppi kink,"['good', 'morn', 'everyon', 'enemi', 'strengthen', 'militari', 'might', 'normal', 'puppi', 'kink']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"If only he was dressed in women’s underwear and reading a book about sexuality for five year olds, then he’d have libraries lining up to host him https://t.co/UenyvQzF4g",dress women underwear read book sexual five year old librari line host,"['dress', 'women', 'underwear', 'read', 'book', 'sexual', 'five', 'year', 'old', 'librari', 'line', 'host']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @realDailyWire: Professor: ""Whiteness is going to have an end date.""

@MattWalshBlog: ""She speaks wistfully and hopefully about the comi…",professor white go date speak wist hope comi,"['professor', 'white', 'go', 'date', 'speak', 'wist', 'hope', 'comi']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @CitizenFreePres: An NBC reporter struggles to avoid ""misgendering"" the non-binary Colorado Springs shooter who killed 5 people at Club…",report struggl avoid misgend binari colorado spring shooter kill peopl club,"['report', 'struggl', 'avoid', 'misgend', 'binari', 'colorado', 'spring', 'shooter', 'kill', 'peopl', 'club']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @realDailyWire: White people and their...

*pulls a word out of a hat*

...SHARK WEEK",white peopl pull word shark week,"['white', 'peopl', 'pull', 'word', 'shark', 'week']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @matthewstoller: I hear from right-wing small business owners that employees are just not showing up, and I also hear from left-wing pro…",hear right wing small busi owner employe show also hear left wing,"['hear', 'right', 'wing', 'small', 'busi', 'owner', 'employe', 'show', 'also', 'hear', 'left', 'wing']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @JesseKellyDC: Difficult to find a single man on planet earth who’s involved in more evil than Bill Gates.,difficult find singl planet earth involv evil bill gate,"['difficult', 'find', 'singl', 'planet', 'earth', 'involv', 'evil', 'bill', 'gate']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @JackPosobiec: The private mercenary armies have begun,privat mercenari armi begun,"['privat', 'mercenari', 'armi', 'begun']",1
